Order_ID,Restaurant_Name,City,Delivery_Time,Distance,Cost,Rating,Order_Date,Order_Month,Order_day
5445,Foodies,Mumbai,70,13.02,551,2,31/08/2024,8,31
5446,Spice Hub,Delhi,26,11.41,554,1.1,09/06/2024,6,9
5447,Urban Kitchen,Mumbai,49,1.21,643,4.6,09/06/2024,6,9
5448,Tasty Bites,Bangalore,78,10.58,964,1.5,28/06/2024,6,28
5449,Foodies,Delhi,35,12.55,473,4.1,16/06/2024,6,16
5450,Tasty Bites,Chennai,65,8.36,123,2.4,23/02/2024,2,23
5451,Urban Kitchen,Chennai,49,14.52,405,2.1,26/08/2024,8,26
5452,Tasty Bites,Chennai,77,1.06,473,4.8,19/12/2024,12,19
5453,Foodies,Delhi,17,12.46,286,3,18/02/2024,2,18
5454,Urban Kitchen,Chennai,54,5.69,739,3.7,25/12/2024,12,25
5455,Spice Hub,Mumbai,26,10.11,211,4,13/05/2024,5,13
5456,Foodies,Delhi,50,10.71,592,2.4,15/10/2024,10,15
5457,Quickeats,Delhi,18,5.29,393,3.3,12/05/2024,5,12
5458,Foodies,Delhi,79,14.94,521,2.1,25/05/2024,5,25
5459,Urban Kitchen,Kolkata,33,2.45,248,4.3,10/05/2024,5,10
5460,Foodies,Bangalore,20,3.2,250,3.4,19/12/2024,12,19
5461,Spice Hub,Kolkata,44,13.49,273,2,01/05/2024,5,1
5462,Spice Hub,Kolkata,38,2.67,296,4.6,02/01/2024,1,2
5463,Quickeats,Kolkata,17,6.34,354,3.3,05/03/2024,3,5
5464,Tasty Bites,Bangalore,26,11.26,513,3,17/10/2024,10,17
5465,Urban Kitchen,Kolkata,21,12.08,267,1.1,19/11/2024,11,19
5466,Urban Kitchen,Chennai,59,14.37,181,4.6,04/02/2024,2,4
5467,Tasty Bites,Delhi,33,12.05,169,4.8,23/11/2024,11,23
5468,Spice Hub,Delhi,46,12.82,936,3.3,11/10/2024,10,11
5469,Spice Hub,Mumbai,20,14.29,525,2.8,29/11/2024,11,29
5470,Foodies,Chennai,68,8.75,501,2.4,24/10/2024,10,24
5471,Quickeats,Bangalore,64,5.81,624,2.1,22/04/2024,4,22
5472,Quickeats,Delhi,36,11.66,730,3,03/04/2024,4,3
5473,Quickeats,Kolkata,76,3.29,311,1.5,23/04/2024,4,23
5474,Foodies,Mumbai,69,1.96,201,4.7,07/01/2024,1,7
5475,Quickeats,Mumbai,11,11.99,888,1.7,22/01/2024,1,22
5476,Tasty Bites,Delhi,77,14.31,807,4,26/02/2024,2,26
5477,Foodies,Chennai,27,7.19,688,2.2,21/06/2024,6,21
5478,Tasty Bites,Mumbai,29,3.26,437,3,30/06/2024,6,30
5479,Foodies,Delhi,72,7.96,432,3.2,02/01/2024,1,2
5480,Quickeats,Chennai,11,6.51,304,4.1,08/11/2024,11,8
5481,Tasty Bites,Delhi,51,6.21,586,3.9,27/04/2024,4,27
5482,Tasty Bites,Delhi,37,9.79,328,1.9,24/03/2024,3,24
5483,Tasty Bites,Chennai,38,3.45,288,2.3,26/11/2024,11,26
5484,Foodies,Chennai,78,6.33,198,4.5,16/10/2024,10,16
5485,Urban Kitchen,Chennai,37,13.16,510,3,13/02/2024,2,13
5486,Quickeats,Delhi,69,11.22,829,3.9,09/03/2024,3,9
5487,Tasty Bites,Mumbai,14,1.78,559,2.1,22/02/2024,2,22
5488,Urban Kitchen,Bangalore,24,8.19,293,4.2,15/12/2024,12,15
5489,Quickeats,Bangalore,41,2.28,654,2.4,15/10/2024,10,15
5490,Quickeats,Delhi,61,14.4,989,2.6,27/11/2024,11,27
5491,Tasty Bites,Delhi,46,4.42,735,2.2,20/11/2024,11,20
5492,Tasty Bites,Mumbai,24,14.06,119,1.5,08/05/2024,5,8
5493,Foodies,Chennai,50,12.68,410,2.7,11/06/2024,6,11
5494,Urban Kitchen,Delhi,13,8.72,941,1.1,07/09/2024,9,7
5495,Urban Kitchen,Kolkata,62,5.71,939,2.8,25/01/2024,1,25
5496,Tasty Bites,Chennai,36,13.01,779,3.9,11/05/2024,5,11
5497,Quickeats,Delhi,30,3.14,657,4.8,24/11/2024,11,24
5498,Tasty Bites,Kolkata,69,3.52,834,1.3,27/04/2024,4,27
5499,Quickeats,Unknown,73,4.15,178,2.1,23/08/2024,8,23
5500,Quickeats,Kolkata,56,9.37,269,3,24/04/2024,4,24
5501,Tasty Bites,Delhi,63,5.4,345,1.7,04/05/2024,5,4
5502,Spice Hub,Bangalore,40,14.85,882,1.5,13/07/2024,7,13
5503,Urban Kitchen,Delhi,26,3.73,571,2.8,03/04/2024,4,3
5504,Quickeats,Bangalore,59,12.28,198,3.3,30/07/2024,7,30
5505,Quickeats,Mumbai,16,2.34,421,4.3,06/05/2024,5,6
5506,Spice Hub,Mumbai,37,5.95,240,5,17/05/2024,5,17
5507,Foodies,Chennai,19,4.41,208,4.1,27/05/2024,5,27
5508,Spice Hub,Chennai,36,14.68,412,1.9,22/10/2024,10,22
5509,Spice Hub,Bangalore,22,1.36,748,4,15/03/2024,3,15
5510,Quickeats,Bangalore,75,11.1,220,3.1,15/01/2024,1,15
5511,Urban Kitchen,Mumbai,69,4.47,198,2.8,04/06/2024,6,4
5512,Spice Hub,Kolkata,52,12.36,677,4.7,29/12/2024,12,29
5513,Foodies,Bangalore,78,5.36,593,3.8,04/02/2024,2,4
5514,Tasty Bites,Bangalore,72,3.62,243,3.7,07/01/2024,1,7
5515,Spice Hub,Kolkata,79,10.7,209,1,30/06/2024,6,30
5516,Spice Hub,Chennai,74,4.61,583,3,18/06/2024,6,18
5517,Foodies,Chennai,76,7.8,229,4.2,20/10/2024,10,20
5518,Urban Kitchen,Bangalore,63,2.84,499,2.2,29/07/2024,7,29
5519,Spice Hub,Chennai,45,11.14,939,2.2,15/11/2024,11,15
5520,Spice Hub,Chennai,24,6.7,605,1.2,26/02/2024,2,26
5521,Urban Kitchen,Chennai,27,2.97,868,1.2,29/12/2024,12,29
5522,Foodies,Mumbai,13,11.38,309,3.7,03/05/2024,5,3
5523,Spice Hub,Delhi,20,2.45,857,1.7,12/07/2024,7,12
5524,Urban Kitchen,Bangalore,15,9.05,460,4.7,23/03/2024,3,23
5525,Spice Hub,Bangalore,60,9.5,253,4.4,19/07/2024,7,19
5526,Tasty Bites,Mumbai,67,14.02,744,2.4,08/09/2024,9,8
5527,Quickeats,Delhi,69,3.11,632,2.5,02/12/2024,12,2
5528,Tasty Bites,Delhi,27,10.15,646,2.3,02/01/2024,1,2
5529,Spice Hub,Mumbai,76,6.33,459,1.4,26/09/2024,9,26
5530,Foodies,Kolkata,26,6.61,409,1.1,28/08/2024,8,28
5531,Quickeats,Kolkata,43,8.03,573,2.8,25/05/2024,5,25
5532,Tasty Bites,Unknown,39,4.27,551,4.8,21/11/2024,11,21
5533,Urban Kitchen,Kolkata,28,7.46,735,4.7,16/03/2024,3,16
5534,Foodies,Kolkata,18,10.62,851,4.2,17/08/2024,8,17
5535,Tasty Bites,Kolkata,49,7.4,975,3.5,29/11/2024,11,29
5536,Urban Kitchen,Delhi,53,1.6,399,4.4,25/09/2024,9,25
5537,Spice Hub,Kolkata,68,4.61,440,3.1,13/03/2024,3,13
5538,Urban Kitchen,Bangalore,34,5.92,103,1.7,15/04/2024,4,15
5539,Tasty Bites,Delhi,62,5.97,734,3.7,11/08/2024,8,11
5540,Tasty Bites,Mumbai,57,2.13,653,3,10/01/2024,1,10
5541,Spice Hub,Kolkata,62,7.29,268,1.1,09/10/2024,10,9
5542,Urban Kitchen,Chennai,58,10.69,519,2,26/09/2024,9,26
5543,Urban Kitchen,Delhi,52,1.68,379,2.1,21/09/2024,9,21
5544,Spice Hub,Mumbai,28,11.51,836,1.4,16/05/2024,5,16
5545,Urban Kitchen,Bangalore,75,14.37,488,1.9,05/08/2024,8,5
5546,Spice Hub,Mumbai,43,1.13,284,2.5,11/08/2024,8,11
5547,Foodies,Kolkata,63,3.71,422,4.8,26/12/2024,12,26
5548,Tasty Bites,Chennai,10,8.61,110,4.4,17/10/2024,10,17
5549,Foodies,Kolkata,64,4.05,784,4.8,02/06/2024,6,2
5550,Quickeats,Mumbai,24,11.7,707,1.5,17/06/2024,6,17
5551,Quickeats,Delhi,24,5.37,377,1.1,30/12/2024,12,30
5552,Quickeats,Chennai,32,5.11,238,1.4,15/04/2024,4,15
5553,Spice Hub,Chennai,75,1.01,777,4.7,30/04/2024,4,30
5554,Urban Kitchen,Mumbai,55,4.78,798,1.6,07/03/2024,3,7
5555,Foodies,Kolkata,18,4.05,185,3.3,12/10/2024,10,12
5556,Foodies,Mumbai,75,5.81,999,1.9,11/10/2024,10,11
5557,Foodies,Chennai,75,3.07,330,1.1,24/03/2024,3,24
5558,Foodies,Mumbai,27,9.33,550,1.3,19/11/2024,11,19
5559,Quickeats,Chennai,26,4.34,237,3.8,14/01/2024,1,14
5560,Foodies,Kolkata,43,12.64,630,1.7,30/12/2024,12,30
5561,Urban Kitchen,Delhi,78,4.98,437,1.9,28/06/2024,6,28
5562,Quickeats,Delhi,73,3.95,255,2.5,08/02/2024,2,8
5563,Foodies,Mumbai,53,1.79,706,3.6,03/10/2024,10,3
5564,Spice Hub,Chennai,38,11.36,116,2.9,22/11/2024,11,22
5565,Tasty Bites,Delhi,71,8.11,891,4.8,06/01/2024,1,6
5566,Tasty Bites,Chennai,25,2.59,996,2.7,01/07/2024,7,1
5567,Tasty Bites,Kolkata,61,4.1,360,1.8,09/02/2024,2,9
5568,Quickeats,Mumbai,11,14.98,259,3.1,16/07/2024,7,16
5569,Foodies,Chennai,70,12.28,408,2.8,01/06/2024,6,1
5570,Quickeats,Mumbai,13,5.9,180,4.1,08/09/2024,9,8
5571,Urban Kitchen,Chennai,61,8.6,796,4.7,16/08/2024,8,16
5572,Spice Hub,Chennai,50,6.82,312,4.3,29/03/2024,3,29
5573,Spice Hub,Kolkata,61,1.51,526,2.6,22/01/2024,1,22
5574,Tasty Bites,Mumbai,40,11.9,441,1.9,07/11/2024,11,7
5575,Tasty Bites,Bangalore,35,11.04,458,4.7,28/10/2024,10,28
5576,Tasty Bites,Chennai,36,6.72,778,2.5,29/04/2024,4,29
5577,Foodies,Chennai,60,12.84,305,4.1,02/07/2024,7,2
5578,Urban Kitchen,Delhi,57,8.49,435,5,24/07/2024,7,24
5579,Urban Kitchen,Mumbai,20,1.91,360,3.3,30/03/2024,3,30
5580,Urban Kitchen,Bangalore,17,4.63,885,2.9,25/04/2024,4,25
5581,Urban Kitchen,Kolkata,21,7.46,999,3.8,11/06/2024,6,11
5582,Tasty Bites,Bangalore,54,2.45,847,1.8,13/04/2024,4,13
5583,Spice Hub,Kolkata,43,9,342,3,27/05/2024,5,27
5584,Tasty Bites,Bangalore,56,2.69,831,2.2,27/09/2024,9,27
5585,Urban Kitchen,Bangalore,30,3.81,976,1.7,19/04/2024,4,19
5586,Tasty Bites,Mumbai,50,13.52,958,3.4,18/07/2024,7,18
5587,Urban Kitchen,Delhi,31,15,681,3.3,06/10/2024,10,6
5588,Quickeats,Bangalore,30,8.7,494,4,12/08/2024,8,12
5589,Spice Hub,Chennai,37,9.68,824,4.5,20/03/2024,3,20
5590,Quickeats,Chennai,76,12.16,436,1.9,07/09/2024,9,7
5591,Foodies,Chennai,23,10.75,898,4.1,07/08/2024,8,7
5592,Tasty Bites,Delhi,61,3.55,837,2.5,26/10/2024,10,26
5593,Foodies,Bangalore,52,6.76,880,3.5,21/05/2024,5,21
5594,Tasty Bites,Kolkata,28,8.49,378,4.4,13/03/2024,3,13
5595,Quickeats,Kolkata,36,6.04,348,2,23/07/2024,7,23
5596,Urban Kitchen,Mumbai,27,3.47,932,3.4,09/08/2024,8,9
5597,Urban Kitchen,Delhi,22,11.31,807,2.9,08/06/2024,6,8
5598,Tasty Bites,Bangalore,10,3.78,129,4.2,20/03/2024,3,20
5599,Urban Kitchen,Chennai,43,4.65,914,3.8,24/04/2024,4,24
5600,Quickeats,Delhi,22,5.01,230,4.1,25/01/2024,1,25
5601,Urban Kitchen,Delhi,60,3.26,623,2.2,25/06/2024,6,25
5602,Quickeats,Bangalore,10,12.89,559,3.8,05/10/2024,10,5
5603,Foodies,Mumbai,37,9.55,494,3.4,19/10/2024,10,19
5604,Quickeats,Mumbai,41,12.69,627,2.8,07/08/2024,8,7
5605,Spice Hub,Mumbai,64,7.91,512,2.5,03/01/2024,1,3
5606,Spice Hub,Chennai,35,8.27,216,2.3,11/11/2024,11,11
5607,Spice Hub,Chennai,23,9.63,248,1,10/11/2024,11,10
5608,Tasty Bites,Bangalore,77,6.19,208,1.7,02/02/2024,2,2
5609,Tasty Bites,Mumbai,72,7.95,335,1.2,30/06/2024,6,30
5610,Tasty Bites,Bangalore,23,8.66,925,4.4,08/02/2024,2,8
5611,Quickeats,Mumbai,36,14.35,526,4.4,01/06/2024,6,1
5612,Tasty Bites,Delhi,50,13.36,616,4.4,03/03/2024,3,3
5613,Foodies,Kolkata,12,2.81,279,4.3,29/03/2024,3,29
5614,Spice Hub,Kolkata,68,1.58,948,1.9,12/04/2024,4,12
5615,Quickeats,Mumbai,32,10.52,495,3,06/12/2024,12,6
5616,Spice Hub,Bangalore,27,1.69,100,4.6,05/07/2024,7,5
5617,Tasty Bites,Chennai,50,1.84,107,4,07/06/2024,6,7
5618,Quickeats,Mumbai,17,3.23,243,1,18/02/2024,2,18
5619,Urban Kitchen,Mumbai,41,5.92,754,2.8,09/08/2024,8,9
5620,Foodies,Chennai,50,7.09,374,1,24/12/2024,12,24
5621,Tasty Bites,Mumbai,54,8.27,764,2.1,06/07/2024,7,6
5622,Tasty Bites,Delhi,18,14.89,386,2.7,09/09/2024,9,9
5623,Foodies,Chennai,57,6.39,589,4.6,30/12/2024,12,30
5624,Foodies,Delhi,33,4.4,551,3.6,10/07/2024,7,10
5625,Urban Kitchen,Kolkata,53,9.05,732,2.4,31/08/2024,8,31
5626,Tasty Bites,Chennai,67,4.01,670,3,11/03/2024,3,11
5627,Tasty Bites,Chennai,75,14.17,828,4.3,12/12/2024,12,12
5628,Spice Hub,Bangalore,27,4.63,130,2.2,17/03/2024,3,17
5629,Quickeats,Bangalore,38,14.86,551,3.5,08/08/2024,8,8
5630,Quickeats,Chennai,11,6.86,343,2,08/12/2024,12,8
5631,Spice Hub,Kolkata,77,12.38,239,2.9,20/09/2024,9,20
5632,Quickeats,Mumbai,48,10.08,500,1.1,25/09/2024,9,25
5633,Foodies,Bangalore,50,14.07,824,4.4,08/10/2024,10,8
5634,Quickeats,Kolkata,31,9.76,640,1.2,08/08/2024,8,8
5635,Quickeats,Kolkata,58,9.14,263,1.9,31/03/2024,3,31
5636,Spice Hub,Bangalore,37,10.14,203,2.3,25/02/2024,2,25
5637,Urban Kitchen,Mumbai,25,12.01,162,3.5,15/04/2024,4,15
5638,Quickeats,Bangalore,77,13.58,114,3.9,13/10/2024,10,13
5639,Quickeats,Kolkata,71,4.74,897,1.3,29/09/2024,9,29
5640,Urban Kitchen,Delhi,45,3.81,593,1.2,19/10/2024,10,19
5641,Spice Hub,Bangalore,31,1.48,278,4.2,16/02/2024,2,16
5642,Urban Kitchen,Kolkata,20,6.18,622,3.8,02/11/2024,11,2
5643,Spice Hub,Bangalore,51,12.85,540,4.3,23/04/2024,4,23
5644,Foodies,Kolkata,64,1.98,624,3.7,27/02/2024,2,27
5645,Spice Hub,Mumbai,44,8.54,826,4,13/02/2024,2,13
5646,Foodies,Kolkata,66,10.73,587,2.5,19/12/2024,12,19
5647,Foodies,Chennai,43,12.72,410,3.4,18/08/2024,8,18
5648,Spice Hub,Delhi,79,9.17,837,4.2,23/09/2024,9,23
5649,Tasty Bites,Kolkata,13,3.61,674,1.7,12/01/2024,1,12
5650,Spice Hub,Bangalore,55,14.5,866,2.7,23/07/2024,7,23
5651,Quickeats,Bangalore,20,2.33,229,4,23/02/2024,2,23
5652,Quickeats,Kolkata,70,11.77,565,3.1,03/02/2024,2,3
5653,Tasty Bites,Chennai,44,2.21,601,3.7,04/09/2024,9,4
5654,Foodies,Kolkata,78,3.01,362,2.2,15/05/2024,5,15
5655,Tasty Bites,Mumbai,66,13.58,270,1.1,17/08/2024,8,17
5656,Quickeats,Chennai,20,11.54,505,1.1,21/12/2024,12,21
5657,Tasty Bites,Kolkata,21,6.12,801,4.8,04/10/2024,10,4
5658,Spice Hub,Delhi,52,9.94,895,4.8,17/09/2024,9,17
5659,Tasty Bites,Chennai,28,7.4,124,1.8,20/01/2024,1,20
5660,Foodies,Kolkata,77,1.93,551,1.6,02/08/2024,8,2
5661,Spice Hub,Delhi,68,11.1,259,1.1,19/08/2024,8,19
5662,Urban Kitchen,Kolkata,11,11.69,316,1.9,27/04/2024,4,27
5663,Quickeats,Mumbai,17,13.35,787,2.3,18/02/2024,2,18
5664,Quickeats,Bangalore,31,8.57,947,2,28/04/2024,4,28
5665,Tasty Bites,Kolkata,30,10.42,832,4.2,26/05/2024,5,26
5666,Spice Hub,Chennai,38,7.13,589,4,05/08/2024,8,5
5667,Urban Kitchen,Kolkata,46,5.46,379,1.3,15/08/2024,8,15
5668,Spice Hub,Kolkata,38,6.76,180,3.8,19/09/2024,9,19
5669,Quickeats,Kolkata,46,13.76,224,3.1,01/12/2024,12,1
5670,Spice Hub,Kolkata,30,3.3,269,1.5,10/01/2024,1,10
5671,Urban Kitchen,Chennai,21,4.48,681,4,28/12/2024,12,28
5672,Tasty Bites,Chennai,57,9.49,689,1.3,29/05/2024,5,29
5673,Foodies,Kolkata,56,2.63,189,1.7,05/08/2024,8,5
5674,Spice Hub,Bangalore,24,13.49,479,1.6,12/05/2024,5,12
5675,Foodies,Kolkata,76,1.66,959,4.8,22/07/2024,7,22
5676,Quickeats,Chennai,22,11.57,210,3.8,24/01/2024,1,24
5677,Tasty Bites,Mumbai,68,6.23,263,2.6,22/05/2024,5,22
5678,Tasty Bites,Kolkata,22,1.72,514,4.3,09/12/2024,12,9
5679,Spice Hub,Kolkata,28,12.8,739,1.9,03/08/2024,8,3
5680,Tasty Bites,Kolkata,66,9.97,254,4.7,21/08/2024,8,21
5681,Spice Hub,Kolkata,41,1.12,293,3.8,24/02/2024,2,24
5682,Spice Hub,Delhi,30,4.75,575,3.2,19/12/2024,12,19
5683,Foodies,Kolkata,23,5.93,784,4.2,19/06/2024,6,19
5684,Tasty Bites,Chennai,33,5.52,911,3.6,21/06/2024,6,21
5685,Spice Hub,Chennai,58,7.98,924,4.5,07/10/2024,10,7
5686,Foodies,Delhi,41,8.38,120,4.3,23/05/2024,5,23
5687,Urban Kitchen,Kolkata,20,6.55,922,1.8,03/09/2024,9,3
5688,Foodies,Bangalore,69,5.64,208,2,29/01/2024,1,29
5689,Foodies,Kolkata,77,8.06,498,1.3,15/11/2024,11,15
5690,Spice Hub,Chennai,70,1.47,971,1.9,03/05/2024,5,3
5691,Quickeats,Mumbai,14,10.03,998,2.4,21/06/2024,6,21
5692,Quickeats,Mumbai,45,9.48,228,1.1,21/08/2024,8,21
5693,Quickeats,Bangalore,73,4.91,608,2.3,30/12/2024,12,30
5694,Foodies,Kolkata,41,3.51,379,4.1,26/01/2024,1,26
5695,Spice Hub,Delhi,75,2.02,526,4.4,25/03/2024,3,25
5696,Tasty Bites,Kolkata,19,9.22,126,1,19/02/2024,2,19
5697,Foodies,Bangalore,30,8.96,443,1,03/06/2024,6,3
5698,Foodies,Bangalore,49,8.47,500,1.6,09/04/2024,4,9
5699,Spice Hub,Bangalore,51,14.8,703,4.5,20/03/2024,3,20
5700,Urban Kitchen,Unknown,55,8.44,394,2.9,29/01/2024,1,29
5701,Foodies,Kolkata,50,11.11,666,4.9,14/05/2024,5,14
5702,Urban Kitchen,Kolkata,13,2.58,295,4.5,02/03/2024,3,2
5703,Urban Kitchen,Delhi,23,5.19,992,4.6,11/03/2024,3,11
5704,Quickeats,Bangalore,23,4.86,832,1.5,16/10/2024,10,16
5705,Spice Hub,Bangalore,62,9.06,912,2.9,12/05/2024,5,12
5706,Urban Kitchen,Chennai,38,5.63,255,5,26/04/2024,4,26
5707,Spice Hub,Chennai,32,9.97,539,1.6,08/01/2024,1,8
5708,Quickeats,Mumbai,40,10.66,200,3.3,18/07/2024,7,18
5709,Spice Hub,Kolkata,70,1.47,847,2.4,12/02/2024,2,12
5710,Foodies,Delhi,32,9.96,599,2.6,28/06/2024,6,28
5711,Urban Kitchen,Delhi,17,2.64,384,4.6,25/11/2024,11,25
5712,Spice Hub,Bangalore,25,7.51,168,3.4,13/09/2024,9,13
5713,Tasty Bites,Delhi,35,11.17,878,4,07/02/2024,2,7
5714,Spice Hub,Bangalore,38,10.85,485,3.7,19/09/2024,9,19
5715,Urban Kitchen,Kolkata,15,5.2,551,3.1,02/12/2024,12,2
5716,Quickeats,Delhi,46,4.81,237,4.2,02/07/2024,7,2
5717,Quickeats,Bangalore,42,7.16,347,4.9,06/10/2024,10,6
5718,Urban Kitchen,Kolkata,55,3.64,202,4.9,17/10/2024,10,17
5719,Foodies,Kolkata,70,14.65,719,4.2,19/07/2024,7,19
5720,Foodies,Bangalore,50,5.83,811,2.9,11/02/2024,2,11
5721,Quickeats,Bangalore,27,13.92,609,1.7,26/10/2024,10,26
5722,Quickeats,Mumbai,25,13.72,474,1.2,04/01/2024,1,4
5723,Urban Kitchen,Kolkata,60,6.11,826,1.9,29/12/2024,12,29
5724,Foodies,Unknown,46,4.56,254,2.4,28/04/2024,4,28
5725,Quickeats,Kolkata,23,11.79,186,1.5,17/03/2024,3,17
5726,Foodies,Delhi,77,4.21,979,1.9,06/10/2024,10,6
5727,Quickeats,Chennai,39,8.3,581,1.3,22/11/2024,11,22
5728,Spice Hub,Chennai,69,2.55,308,3.1,02/05/2024,5,2
5729,Tasty Bites,Bangalore,62,6.4,277,1.5,12/12/2024,12,12
5730,Spice Hub,Bangalore,45,2.09,685,4,15/12/2024,12,15
5731,Quickeats,Kolkata,39,4.97,357,2.3,04/06/2024,6,4
5732,Tasty Bites,Bangalore,73,10.31,372,3.7,24/11/2024,11,24
5733,Tasty Bites,Kolkata,23,14.88,962,4.5,12/04/2024,4,12
5734,Quickeats,Unknown,32,4.57,947,1.3,24/12/2024,12,24
5735,Quickeats,Kolkata,57,7.63,123,5,06/12/2024,12,6
5736,Foodies,Bangalore,37,7.27,924,3.6,11/04/2024,4,11
5737,Quickeats,Mumbai,16,3.58,682,1.2,14/02/2024,2,14
5738,Urban Kitchen,Kolkata,51,9.54,694,2.3,10/12/2024,12,10
5739,Quickeats,Mumbai,19,11.15,499,4.5,10/03/2024,3,10
5740,Urban Kitchen,Mumbai,77,3.06,452,3.4,18/02/2024,2,18
5741,Quickeats,Mumbai,53,11.6,903,2.1,28/04/2024,4,28
5742,Foodies,Mumbai,22,10.8,400,4.8,05/12/2024,12,5
5743,Urban Kitchen,Delhi,42,3.76,109,4.1,22/10/2024,10,22
5744,Spice Hub,Chennai,41,10.09,930,3.9,18/01/2024,1,18
5745,Urban Kitchen,Delhi,57,6.51,142,4.6,16/02/2024,2,16
5746,Foodies,Bangalore,14,10.54,150,4.1,01/01/2024,1,1
5747,Urban Kitchen,Bangalore,70,7.95,818,2.1,09/06/2024,6,9
5748,Quickeats,Chennai,12,1.67,206,3.3,21/10/2024,10,21
5749,Quickeats,Chennai,33,12.02,870,4.4,21/04/2024,4,21
5750,Foodies,Chennai,43,8.78,805,1.7,23/01/2024,1,23
5751,Tasty Bites,Mumbai,51,11.15,334,1.7,31/08/2024,8,31
5752,Quickeats,Delhi,29,2.77,589,1.6,26/09/2024,9,26
5753,Spice Hub,Bangalore,50,11.1,774,1.8,09/09/2024,9,9
5754,Foodies,Delhi,29,6.79,574,1.4,19/10/2024,10,19
5755,Urban Kitchen,Delhi,15,12.19,680,4.4,11/03/2024,3,11
5756,Urban Kitchen,Delhi,66,9.39,946,4.3,16/03/2024,3,16
5757,Spice Hub,Chennai,51,5.97,391,1.6,13/06/2024,6,13
5758,Quickeats,Chennai,34,3.83,916,3.8,19/09/2024,9,19
5759,Foodies,Bangalore,50,12.42,580,3.5,18/04/2024,4,18
5760,Spice Hub,Bangalore,50,8.84,868,2.1,28/06/2024,6,28
5761,Quickeats,Bangalore,12,14.82,559,1.9,24/05/2024,5,24
5762,Foodies,Delhi,52,6.23,524,2,08/07/2024,7,8
5763,Urban Kitchen,Chennai,55,10.6,428,3.9,13/06/2024,6,13
5764,Foodies,Mumbai,66,9.72,284,2.3,14/01/2024,1,14
5765,Tasty Bites,Delhi,60,9.93,866,2.1,31/08/2024,8,31
5766,Foodies,Kolkata,14,11.32,551,1.1,06/11/2024,11,6
5767,Tasty Bites,Delhi,24,2.95,727,4.6,26/02/2024,2,26
5768,Foodies,Chennai,48,8.7,577,4,04/01/2024,1,4
5769,Tasty Bites,Kolkata,79,8.13,113,2.9,01/08/2024,8,1
5770,Urban Kitchen,Delhi,47,5.8,989,4.8,18/02/2024,2,18
5771,Quickeats,Chennai,48,7.11,826,2.2,21/03/2024,3,21
5772,Tasty Bites,Chennai,61,8.26,192,3.7,04/02/2024,2,4
5773,Tasty Bites,Mumbai,12,5.49,551,2.2,29/06/2024,6,29
5774,Urban Kitchen,Delhi,38,5.1,279,2.3,08/06/2024,6,8
5775,Tasty Bites,Chennai,40,11.34,665,4.4,23/12/2024,12,23
5776,Spice Hub,Bangalore,75,1.94,404,4.1,04/08/2024,8,4
5777,Urban Kitchen,Chennai,54,5.38,574,2.2,22/09/2024,9,22
5778,Spice Hub,Mumbai,31,10.15,641,1.3,07/09/2024,9,7
5779,Urban Kitchen,Chennai,19,3.92,998,2.4,22/04/2024,4,22
5780,Tasty Bites,Delhi,30,9.01,623,4,08/07/2024,7,8
5781,Spice Hub,Delhi,26,5.23,210,1.4,02/01/2024,1,2
5782,Tasty Bites,Kolkata,76,12.81,514,3.7,03/03/2024,3,3
5783,Urban Kitchen,Delhi,16,5.9,520,4.6,29/04/2024,4,29
5784,Tasty Bites,Kolkata,45,4.21,510,1.7,01/09/2024,9,1
5785,Spice Hub,Bangalore,76,8.42,983,4.4,28/09/2024,9,28
5786,Spice Hub,Mumbai,39,2.9,723,1.2,10/05/2024,5,10
5787,Tasty Bites,Bangalore,38,12.16,780,3.7,04/08/2024,8,4
5788,Foodies,Kolkata,42,10.52,715,4.2,18/01/2024,1,18
5789,Urban Kitchen,Chennai,68,11.79,622,2.8,18/08/2024,8,18
5790,Urban Kitchen,Chennai,29,6.58,958,1.8,24/10/2024,10,24
5791,Tasty Bites,Bangalore,38,12.69,428,4.7,19/08/2024,8,19
5792,Foodies,Chennai,62,7.91,371,1.1,03/05/2024,5,3
5793,Spice Hub,Kolkata,10,2.33,113,3.2,19/02/2024,2,19
5794,Quickeats,Mumbai,43,4.14,274,2.5,25/06/2024,6,25
5795,Quickeats,Delhi,53,10.95,257,2.8,03/01/2024,1,3
5796,Tasty Bites,Kolkata,23,13.55,721,3.1,12/03/2024,3,12
5797,Foodies,Kolkata,46,2.33,763,3.1,04/05/2024,5,4
5798,Foodies,Delhi,44,13.1,333,1.8,05/01/2024,1,5
5799,Urban Kitchen,Delhi,68,12.19,240,3.7,03/07/2024,7,3
5800,Spice Hub,Mumbai,33,5.99,580,1.1,24/03/2024,3,24
5801,Foodies,Mumbai,74,10.65,218,1.1,01/06/2024,6,1
5802,Quickeats,Mumbai,15,3.62,481,2.9,16/07/2024,7,16
5803,Spice Hub,Chennai,77,12.39,620,3.2,07/08/2024,8,7
5804,Spice Hub,Kolkata,47,10.2,788,2.1,23/01/2024,1,23
5805,Tasty Bites,Delhi,10,7.14,509,3.2,17/05/2024,5,17
5806,Foodies,Kolkata,50,13.1,148,3.1,09/06/2024,6,9
5807,Tasty Bites,Kolkata,40,2.95,909,2.4,13/03/2024,3,13
5808,Foodies,Mumbai,45,12.84,469,3.6,13/07/2024,7,13
